Game;;Result;Moves;Year;Event/Locale;Opening
2158. E Paehtz vs Kasparov;;0-1;44;2002;ZMD Blitz;B43 Sicilian, Kan, 5.Nc3
2159. Kasparov vs E Paehtz;;1-0;43;2002;ZMD Blitz;A10 English
2160. Kasparov vs E Paehtz;;1-0;35;2002;ZMD Blitz;B52 Sicilian, Canal-Sokolsky (Rossolimo) Attack
2161. Kasparov vs E Paehtz;;1-0;43;2002;ZMD Blitz;A26 English
2162. Kasparov vs Karpov;;0-1;47;2002;Rapid Match 25/10;C42 Petrov Defense
2163. Karpov vs Kasparov;;0-1;52;2002;Rapid Match 25/10;D92 Grunfeld, 5.Bf4
2164. Karpov vs Kasparov;;1-0;46;2002;Rapid Match 25/10;D92 Grunfeld, 5.Bf4
2165. Kasparov vs Karpov;;½-½;28;2002;Rapid Match 25/10;C42 Petrov Defense
2166. Kasparov vs S Thomson;;1-0;26;2003;Belzberg-Kasparov Simultaneous Chess Exhibition;C05 French, Tarrasch
2167. Kasparov vs Deep Junior;;1-0;27;2003;FIDE Man - Machine WC;D45 Queen's Gambit Declined Semi-Slav
2168. Deep Junior vs Kasparov;;½-½;30;2003;FIDE Man - Machine WC;B42 Sicilian, Kan
2169. Kasparov vs Deep Junior;;0-1;36;2003;FIDE Man - Machine WC;D45 Queen's Gambit Declined Semi-Slav
2170. Deep Junior vs Kasparov;;½-½;61;2003;FIDE Man - Machine WC;B44 Sicilian
2171. Kramnik vs Kasparov;;½-½;18;2003;Linares;D27 Queen's Gambit Accepted, Classical
2172. Kasparov vs Radjabov;;0-1;39;2003;Linares;C11 French
2173. Leko vs Kasparov;;½-½;87;2003;Linares;B80 Sicilian, Scheveningen
2174. Kasparov vs Ponomariov;;1-0;43;2003;Linares;E17 Queen's Indian
2175. F Vallejo Pons vs Kasparov;;½-½;41;2003;Linares;D17 Queen's Gambit Declined Slav
Game;;Result;Moves;Year;Event/Locale;Opening
2176. Kasparov vs Anand;;1-0;62;2003;Linares;B18 Caro-Kann, Classical
2177. Kasparov vs Kramnik;;½-½;33;2003;Linares;C84 Ruy Lopez, Closed
2178. Radjabov vs Kasparov;;½-½;39;2003;Linares;D26 Queen's Gambit Accepted
2179. Kasparov vs Leko;;½-½;33;2003;Linares;B30 Sicilian
2180. Ponomariov vs Kasparov;;½-½;34;2003;Linares;E47 Nimzo-Indian, 4.e3 O-O 5.Bd3
2181. Kasparov vs F Vallejo Pons;;½-½;40;2003;Linares;B12 Caro-Kann Defense
2182. Anand vs Kasparov;;½-½;32;2003;Linares;B30 Sicilian
2183. R Gralla vs Kasparov;;0-1;36;2003;ZMD-6-Challengers-Online-Rapid Chess-Simul;A04 Reti Opening
2184. Kasparov vs Deep Junior;;½-½;19;2003;FIDE Man - Machine WC;E48 Nimzo-Indian, 4.e3 O-O 5.Bd3 d5
2185. Deep Junior vs Kasparov;;½-½;28;2003;FIDE Man - Machine WC;B92 Sicilian, Najdorf, Opocensky Variation
2186. Kasparov vs Azmaiparashvili;;1-0;49;2003;Crete Rapid Match;C41 Philidor Defense
2187. Azmaiparashvili vs Kasparov;;0-1;52;2003;Blitz Match;A07 King's Indian Attack
2188. Azmaiparashvili vs Kasparov;;0-1;25;2003;Rapid Match;D11 Queen's Gambit Declined Slav
2189. Kasparov vs Azmaiparashvili;;1-0;32;2003;Crete Blitz Match;B07 Pirc
2190. Kasparov vs Azmaiparashvili;;½-½;57;2003;Blitz Match;B07 Pirc
2191. Azmaiparashvili vs Kasparov;;0-1;38;2003;Blitz Match;A04 Reti Opening
2192. Kasparov vs V Chuchelov;;1-0;27;2003;European Club Cup;E39 Nimzo-Indian, Classical, Pirc Variation
2193. Kasparov vs Jobava;;1-0;52;2003;European Club Cup;B12 Caro-Kann Defense
2194. Sakaev vs Kasparov;;0-1;41;2003;European Club Cup;D18 Queen's Gambit Declined Slav, Dutch
2195. Kasparov vs Grischuk;;1-0;63;2003;European Club Cup;E32 Nimzo-Indian, Classical
2196. A Huzman vs Kasparov;;1-0;22;2003;European Club Cup;D45 Queen's Gambit Declined Semi-Slav
2197. Ivanchuk vs Kasparov;;½-½;42;2003;European Club Cup;E32 Nimzo-Indian, Classical
2198. Kasparov vs N Faulks;;1-0;40;2003;Kasparov Belzberg Simul London;A20 English
2199. Kasparov vs J G Wilson;;1-0;56;2003;Kasparov Belzberg Simul London;D32 Queen's Gambit Declined, Tarrasch
2200. Kasparov vs S Belzberg;;1-0;28;2003;Kasparov Belzberg Simul London;A49 King's Indian, Fianchetto without c4
Game;;Result;Moves;Year;Event/Locale;Opening
2201. Kasparov vs M Hogarth;;1-0;29;2003;Kasparov Belzberg Simul London;B52 Sicilian, Canal-Sokolsky (Rossolimo) Attack
2202. Kasparov vs M Van Beurden;;1-0;34;2003;Kasparov Belzberg Simul London;A07 King's Indian Attack
2203. Kasparov vs X3D Fritz;;½-½;36;2003;Man - Machine World Chess Championship;D45 Queen's Gambit Declined Semi-Slav
2204. X3D Fritz vs Kasparov;;1-0;39;2003;Man - Machine World Chess Championship;C65 Ruy Lopez, Berlin Defense
2205. Kasparov vs X3D Fritz;;1-0;45;2003;Man - Machine World Chess Championship;D45 Queen's Gambit Declined Semi-Slav
2206. X3D Fritz vs Kasparov;;½-½;27;2003;Man - Machine World Chess Championship;D27 Queen's Gambit Accepted, Classical
2207. Shirov vs Kasparov;;½-½;35;2004;Linares;B90 Sicilian, Najdorf
2208. Kasparov vs Radjabov;;½-½;42;2004;Linares;B30 Sicilian
2209. Leko vs Kasparov;;½-½;41;2004;Linares;B90 Sicilian, Najdorf
2210. Kasparov vs Kramnik;;½-½;44;2004;Linares;E12 Queen's Indian
2211. Topalov vs Kasparov;;½-½;36;2004;Linares;D15 Queen's Gambit Declined Slav
2212. Kasparov vs F Vallejo Pons;;1-0;37;2004;Linares;D45 Queen's Gambit Declined Semi-Slav
2213. Kasparov vs Shirov;;½-½;50;2004;Linares;C84 Ruy Lopez, Closed
2214. Radjabov vs Kasparov;;½-½;58;2004;Linares;C45 Scotch Game
2215. Kasparov vs Leko;;½-½;19;2004;Linares;B30 Sicilian
2216. Kramnik vs Kasparov;;½-½;17;2004;Linares;D27 Queen's Gambit Accepted, Classical
2217. Kasparov vs Topalov;;½-½;38;2004;Linares;C84 Ruy Lopez, Closed
2218. F Vallejo Pons vs Kasparov;;½-½;54;2004;Linares;B90 Sicilian, Najdorf
2219. Karpov vs Kasparov;;½-½;35;2004;Reykjavik Rapid;D47 Queen's Gambit Declined Semi-Slav
2220. Kasparov vs H Olafsson;;1-0;22;2004;Reykjavik Rapid;D39 Queen's Gambit Declined, Ragozin, Vienna Variation
2221. Kasparov vs Hjartarson;;1-0;31;2004;Reykjavik Rapid;E12 Queen's Indian
2222. Kasparov vs Petursson;;1-0;26;2004;Reykjavik Rapid;B30 Sicilian
2223. Kasparov vs Carlsen;;1-0;21;2004;Reykjavik Rapid;A35 English, Symmetrical
2224. Carlsen vs Kasparov;;½-½;52;2004;Reykjavik Rapid;D52 Queen's Gambit Declined
2225. Kasparov vs Carlsen;;1-0;32;2004;Reykjavik Rapid;E92 King's Indian
Game;;Result;Moves;Year;Event/Locale;Opening
2226. Timman vs Kasparov;;½-½;20;2004;Reykjavik Rapid;D45 Queen's Gambit Declined Semi-Slav
2227. Kasparov vs Timman;;1-0;31;2004;Reykjavik Rapid;A32 English, Symmetrical Variation
2228. Kasparov vs P H Nielsen;;½-½;36;2004;Reykjavik Rapid;D45 Queen's Gambit Declined Semi-Slav
2229. P H Nielsen vs Kasparov;;½-½;31;2004;Reykjavik Rapid;D37 Queen's Gambit Declined
2230. Kasparov vs P H Nielsen;;1-0;41;2004;Reykjavik Rapid;D45 Queen's Gambit Declined Semi-Slav
2231. Kasparov vs Short;;½-½;53;2004;Reykjavik Rapid;D47 Queen's Gambit Declined Semi-Slav
2232. Short vs Kasparov;;0-1;36;2004;Reykjavik Rapid;B84 Sicilian, Scheveningen
2233. Kasparov vs Van Wely;;1-0;33;2004;Armenia - The Rest of the World;A33 English, Symmetrical
2234. F Vallejo Pons vs Kasparov;;½-½;34;2004;Armenia - The Rest of the World;B97 Sicilian, Najdorf
2235. Kasparov vs Bacrot;;½-½;66;2004;Armenia - The Rest of the World;C84 Ruy Lopez, Closed
2236. Kasparov vs Adams;;½-½;45;2004;Armenia - The Rest of the World;A30 English, Symmetrical
2237. Svidler vs Kasparov;;½-½;58;2004;Armenia - The Rest of the World;B31 Sicilian, Rossolimo Variation
2238. Anand vs Kasparov;;½-½;26;2004;Armenia - The Rest of the World;B33 Sicilian
2239. Kasparov vs E Gambale;;1-0;41;2004;Kasparov simul, 20b Sao Paolo;B31 Sicilian, Rossolimo Variation
2240. Kasparov vs A Quadros;;1-0;46;2004;Kasparov simul, 20b Sao Paolo;A49 King's Indian, Fianchetto without c4
2241. Kasparov vs E Bann;;1-0;44;2004;Kasparov simul, 20b Sao Paolo;A48 King's Indian
2242. Kasparov vs S de Oliveira;;1-0;41;2004;Kasparov simul, 20b Sao Paolo;B18 Caro-Kann, Classical
2243. Kasparov vs C Morales;;1-0;28;2004;Kasparov simul, 20b Sao Paolo;B05 Alekhine's Defense, Modern
2244. Kasparov vs A Horiguti;;1-0;37;2004;Kasparov simul, 20b Sao Paolo;A48 King's Indian
2245. Kasparov vs Joseph Meyer;;1-0;30;2004;Kasparov simul, 20b Sao Paolo;B12 Caro-Kann Defense
2246. Kasparov vs R Abud;;1-0;24;2004;Kasparov simul, 20b Sao Paolo;C41 Philidor Defense
2247. Kasparov vs P Yamamoto;;1-0;28;2004;Kasparov simul, 20b Sao Paolo;B50 Sicilian
2248. Kasparov vs A Queiroz;;1-0;23;2004;Kasparov simul, 20b Sao Paolo;C53 Giuoco Piano
2249. Kasparov vs C Tambasco;;1-0;29;2004;Kasparov simul, 20b Sao Paolo;C05 French, Tarrasch
2250. Kasparov vs G P Gomez;;1-0;26;2004;Kasparov simul, 20b Sao Paolo;C53 Giuoco Piano
Game;;Result;Moves;Year;Event/Locale;Opening
2251. Kasparov vs L Jukemura;;1-0;29;2004;Kasparov simul, 20b Sao Paolo;D02 Queen's Pawn Game
2252. Kasparov vs J Terao;;1-0;20;2004;Kasparov simul, 20b Sao Paolo;D35 Queen's Gambit Declined
2253. Kasparov vs R Jukemura;;1-0;31;2004;Kasparov simul, 20b Sao Paolo;B31 Sicilian, Rossolimo Variation
2254. Kasparov vs A M Pereira;;1-0;34;2004;Kasparov simul, 20b Sao Paolo;B12 Caro-Kann Defense
2255. Kasparov vs M P Carneiro;;1-0;29;2004;Kasparov simul, 20b Sao Paolo;A45 Queen's Pawn Game
2256. S Azarov vs Kasparov;;½-½;27;2004;European Club Cup;B97 Sicilian, Najdorf
2257. Rublevsky vs Kasparov;;1-0;57;2004;European Club Cup;B30 Sicilian
2258. Kasparov vs Shirov;;1-0;40;2004;European Club Cup;C80 Ruy Lopez, Open
2259. Kasparov vs Adams;;½-½;28;2004;European Club Cup;E37 Nimzo-Indian, Classical
2260. Sax vs Kasparov;;½-½;20;2004;European Club Cup;B51 Sicilian, Canal-Sokolsky (Rossolimo) Attack
2261. Kasparov vs A Huzman;;½-½;50;2004;European Club Cup;C41 Philidor Defense
2262. Kasparov vs Bareev;;1-0;48;2004;Russian Championship Superfinal;B18 Caro-Kann, Classical
2263. A Korotylev vs Kasparov;;½-½;26;2004;Russian Championship Superfinal;E12 Queen's Indian
2264. Kasparov vs Motylev;;½-½;76;2004;Russian Championship Superfinal;C42 Petrov Defense
2265. Epishin vs Kasparov;;½-½;42;2004;Russian Championship Superfinal;E46 Nimzo-Indian
2266. Kasparov vs Dreev;;1-0;59;2004;Russian Championship Superfinal;D44 Queen's Gambit Declined Semi-Slav
2267. Tseshkovsky vs Kasparov;;0-1;39;2004;Russian Championship Superfinal;B84 Sicilian, Scheveningen
2268. Kasparov vs Svidler;;1-0;57;2004;Russian Championship Superfinal;D10 Queen's Gambit Declined Slav
2269. A Timofeev vs Kasparov;;0-1;42;2004;Russian Championship Superfinal;B50 Sicilian
2270. Kasparov vs Morozevich;;½-½;50;2004;Russian Championship Superfinal;D10 Queen's Gambit Declined Slav
2271. Grischuk vs Kasparov;;½-½;39;2004;Russian Championship Superfinal;B90 Sicilian, Najdorf
2272. Leko vs Kasparov;;½-½;26;2005;Linares;B80 Sicilian, Scheveningen
2273. Kasparov vs Kasimdzhanov;;½-½;51;2005;Linares;C42 Petrov Defense
2274. F Vallejo Pons vs Kasparov;;0-1;29;2005;Linares;D21 Queen's Gambit Accepted
2275. Kasparov vs Adams;;1-0;54;2005;Linares;E37 Nimzo-Indian, Classical
Game;;Result;Moves;Year;Event/Locale;Opening
2276. Anand vs Kasparov;;½-½;44;2005;Linares;B33 Sicilian
2277. Kasparov vs Topalov;;½-½;21;2005;Linares;C84 Ruy Lopez, Closed
2278. Kasparov vs Leko;;½-½;31;2005;Linares;B30 Sicilian
2279. Kasimdzhanov vs Kasparov;;0-1;36;2005;Linares;D47 Queen's Gambit Declined Semi-Slav
2280. Kasparov vs F Vallejo Pons;;1-0;54;2005;Linares;D12 Queen's Gambit Declined Slav
2281. Adams vs Kasparov;;0-1;26;2005;Linares;B90 Sicilian, Najdorf
2282. Kasparov vs Anand;;½-½;22;2005;Linares;C42 Petrov Defense
2283. Topalov vs Kasparov;;1-0;30;2005;Linares;B30 Sicilian
2284. Kasparov vs A Ansel;;1-0;30;2006;New York AC simul;C53 Giuoco Piano
2285. Kasparov vs Korchnoi;;1-0;23;2006;Lichthof Chess Champions;E11 Bogo-Indian Defense
2286. Polgar vs Kasparov;;0-1;28;2006;Lichthof Chess Champions;B80 Sicilian, Scheveningen
2287. Kasparov vs Karpov;;½-½;53;2006;Lichthof Chess Champions;E12 Queen's Indian
2288. Korchnoi vs Kasparov;;½-½;45;2006;Lichthof Chess Champions;D10 Queen's Gambit Declined Slav
2289. Kasparov vs Polgar;;1-0;47;2006;Lichthof Chess Champions;E60 King's Indian Defense
2290. Karpov vs Kasparov;;½-½;19;2006;Lichthof Chess Champions;D44 Queen's Gambit Declined Semi-Slav
2291. Kasparov vs V Lilov;;0-1;59;2007;Internet game, 4m + 1s;B52 Sicilian, Canal-Sokolsky (Rossolimo) Attack
2292. Kasparov vs M Vaculik;;1-0;54;2008;VIP Game;D27 Queen's Gambit Accepted, Classical
2293. Kasparov vs F Bivoj;;1-0;26;2008;Simul;C41 Philidor Defense
2294. Kasparov vs J Jaburek;;1-0;16;2008;Simul;C09 French, Tarrasch, Open Variation, Main line
2295. Kasparov vs P Matocha;;1-0;25;2008;Simul;C77 Ruy Lopez
2296. Kasparov vs I Nemec;;1-0;25;2008;Simul;B07 Pirc
2297. Kasparov vs R Ballantyne;;1-0;44;2008;Harlem simul;D02 Queen's Pawn Game
2298. Kasparov vs M Massoni;;1-0;25;2008;Corse Simul;A07 King's Indian Attack
2299. Kasparov vs C Humeau;;1-0;32;2008;Corse Simul;D31 Queen's Gambit Declined
2300. Kasparov vs A Cristofari;;1-0;32;2008;Corse Simul;C97 Ruy Lopez, Closed, Chigorin
Game;;Result;Moves;Year;Event/Locale;Opening
2301. Kasparov vs A Vilaisarn;;1-0;24;2008;Corse Simul;C11 French
2302. Kasparov vs G Bicchierai;;1-0;26;2008;Corse Simul;D11 Queen's Gambit Declined Slav
2303. Kasparov vs H Bredl;;1-0;35;2009;World Champions Simultaneous Exhibition;D11 Queen's Gambit Declined Slav
2304. Kasparov vs G Gaehwiler;;1-0;35;2009;World Champions Simultaneous Exhibition;B52 Sicilian, Canal-Sokolsky (Rossolimo) Attack
2305. Kasparov vs NN;;1-0;41;2009;Zurich 200 Year Jubilee simul;A31 English, Symmetrical, Benoni Formation
2306. Karpov vs Kasparov;;0-1;24;2009;Kasparov - Karpov Rapid Match;D72 Neo-Grunfeld, 5.cd, Main line
2307. Kasparov vs Karpov;;1-0;28;2009;Kasparov - Karpov Rapid Match;D31 Queen's Gambit Declined
2308. Karpov vs Kasparov;;1-0;36;2009;Kasparov - Karpov Rapid Match;D72 Neo-Grunfeld, 5.cd, Main line
2309. Kasparov vs Karpov;;1-0;33;2009;Kasparov - Karpov Rapid Match;D31 Queen's Gambit Declined
2310. Karpov vs Kasparov;;0-1;36;2009;Kasparov - Karpov Blitz Match;D72 Neo-Grunfeld, 5.cd, Main line
2311. Kasparov vs Karpov;;1-0;51;2009;Kasparov - Karpov Blitz Match;D31 Queen's Gambit Declined
2312. Kasparov vs Karpov;;1-0;56;2009;Kasparov - Karpov Blitz Match;D31 Queen's Gambit Declined
2313. Karpov vs Kasparov;;½-½;17;2009;Kasparov - Karpov Blitz Match;D22 Queen's Gambit Accepted
2314. Kasparov vs Karpov;;0-1;60;2009;Kasparov - Karpov Blitz Match;D31 Queen's Gambit Declined
2315. Kasparov vs Karpov;;1-0;96;2009;Kasparov - Karpov Blitz Match;D31 Queen's Gambit Declined
2316. Karpov vs Kasparov;;½-½;25;2009;Kasparov - Karpov Blitz Match;D72 Neo-Grunfeld, 5.cd, Main line
2317. Karpov vs Kasparov;;0-1;26;2009;Kasparov - Karpov Blitz Match;D35 Queen's Gambit Declined
2318. Wei Ming Kevin Goh vs Kasparov;;0-1;27;2010;Blitz Exhibition Game;B43 Sicilian, Kan, 5.Nc3
2319. Kasparov vs NN;;1-0;21;2010;Simul Marrakech;A45 Queen's Pawn Game
2320. Kasparov vs NN;;1-0;21;2010;Simul Marrakech;C43 Petrov, Modern Attack
2321. Kasparov vs J M Vazquez Cruz;;1-0;28;2010;UNAM Selected Simul;A57 Benko Gambit
2322. Kasparov vs C Torres Lopez-Yanez;;1-0;45;2010;UNAM Selected Simul;D37 Queen's Gambit Declined
2323. Kasparov vs A Hernandez De La Vega;;1-0;31;2010;UNAM Selected Simul;B06 Robatsch
2324. Kasparov vs T Sanchez Guzman;;1-0;61;2010;UNAM Selected Simul;A23 English, Bremen System, Keres Variation
2325. M Ghannoum vs Kasparov;;0-1;36;2011;Collier Auto Museum;B23 Sicilian, Closed
Game;;Result;Moves;Year;Event/Locale;Opening
2326. Kasparov vs Vachier-Lagrave;;1-0;59;2011;Kasparov - Lagrave Blitz Match;B51 Sicilian, Canal-Sokolsky (Rossolimo) Attack
2327. Vachier-Lagrave vs Kasparov;;½-½;49;2011;Kasparov - Lagrave Blitz Match;C84 Ruy Lopez, Closed
2328. Kasparov vs Short;;½-½;58;2011;Kasparov - Short Blitz Match;D37 Queen's Gambit Declined
2329. Short vs Kasparov;;0-1;59;2011;Kasparov - Short Blitz Match;C52 Evans Gambit
2330. Kasparov vs Short;;½-½;66;2011;Kasparov - Short Blitz Match;E21 Nimzo-Indian, Three Knights
2331. Short vs Kasparov;;½-½;51;2011;Kasparov - Short Blitz Match;A00 Uncommon Opening
2332. Kasparov vs Short;;1-0;61;2011;Kasparov - Short Blitz Match;A30 English, Symmetrical
2333. Short vs Kasparov;;1-0;35;2011;Kasparov - Short Blitz Match;C33 King's Gambit Accepted
2334. Kasparov vs Short;;0-1;65;2011;Kasparov - Short Blitz Match;B00 Uncommon King's Pawn Opening
2335. Short vs Kasparov;;0-1;41;2011;Kasparov - Short Blitz Match;C58 Two Knights
2336. Kasparov vs Marcel Roberts;;1-0;30;2012;iWYZE Garry Kasparov Chess Rapid;A26 English
2337. Marcel Roberts vs Kasparov;;0-1;20;2012;iWYZE Garry Kasparov Chess Rapid;B06 Robatsch
2338. Kasparov vs D Barrish;;½-½;47;2012;Kasparov Khaylitsha Simul;B52 Sicilian, Canal-Sokolsky (Rossolimo) Attack
2339. Kasparov vs A Sarana;;1-0;44;2012;Junior simul;D80 Grunfeld
2340. Kasparov vs K Kozionov;;½-½;47;2012;Junior simul;D11 Queen's Gambit Declined Slav
2341. Kasparov vs E Goltseva;;½-½;45;2012;Junior simul;B12 Caro-Kann Defense
2342. Turochamp vs Kasparov;;0-1;16;2012;Alan Turing Centenary Exhibition;A00 Uncommon Opening
2343. Kasparov vs E Sebastian;;1-0;19;2014;Oman Simul;B12 Caro-Kann Defense
2344. Kasparov vs Y Habu;;1-0;39;2014;Kasparov - Habu Tokyo Exhibition;A07 King's Indian Attack
2345. Y Habu vs Kasparov;;0-1;48;2014;Kasparov - Habu Tokyo Exhibition;B06 Robatsch
2346. Kasparov vs Short;;½-½;43;2015;Kasparov vs Short (Rapid);E11 Bogo-Indian Defense
2347. Short vs Kasparov;;0-1;36;2015;Kasparov vs Short (Blitz);A36 English
2348. Kasparov vs Short;;0-1;33;2015;Kasparov vs Short (Blitz);B00 Uncommon King's Pawn Opening
2349. Short vs Kasparov;;0-1;38;2015;Kasparov vs Short (Blitz);A01 Nimzovich-Larsen Attack
2350. Kasparov vs Short;;1-0;65;2015;Kasparov vs Short (Blitz);D07 Queen's Gambit Declined, Chigorin Defense
Game;;Result;Moves;Year;Event/Locale;Opening
2351. Short vs Kasparov;;0-1;53;2015;Kasparov vs Short (Rapid);B91 Sicilian, Najdorf, Zagreb (Fianchetto) Variation
2352. Kasparov vs Short;;1-0;49;2015;Kasparov vs Short (Blitz);A50 Queen's Pawn Game
2353. Short vs Kasparov;;0-1;29;2015;Kasparov vs Short (Blitz);B63 Sicilian, Richter-Rauzer Attack
2354. Kasparov vs Short;;1-0;40;2015;Kasparov vs Short (Blitz);C00 French Defense
2355. Short vs Kasparov;;0-1;38;2015;Kasparov vs Short (Blitz);A48 King's Indian
2356. Kasparov vs So;;1-0;38;2016;Ultimate Blitz Challenge;C45 Scotch Game
2357. Nakamura vs Kasparov;;½-½;47;2016;Ultimate Blitz Challenge;E98 King's Indian, Orthodox, Taimanov, 9.Ne1
2358. Kasparov vs Caruana;;½-½;45;2016;Ultimate Blitz Challenge;C45 Scotch Game
2359. So vs Kasparov;;1-0;26;2016;Ultimate Blitz Challenge;D85 Grunfeld
2360. Kasparov vs Nakamura;;1-0;49;2016;Ultimate Blitz Challenge;C45 Scotch Game
2361. Caruana vs Kasparov;;½-½;60;2016;Ultimate Blitz Challenge;B31 Sicilian, Rossolimo Variation
2362. Kasparov vs So;;0-1;41;2016;Ultimate Blitz Challenge;B40 Sicilian
2363. Nakamura vs Kasparov;;1-0;52;2016;Ultimate Blitz Challenge;D70 Neo-Grunfeld Defense
2364. Kasparov vs Caruana;;1-0;69;2016;Ultimate Blitz Challenge;C30 King's Gambit Declined
2365. So vs Kasparov;;1-0;25;2016;Ultimate Blitz Challenge;A41 Queen's Pawn Game (with ...d6)
2366. Kasparov vs Nakamura;;½-½;70;2016;Ultimate Blitz Challenge;C45 Scotch Game
2367. Caruana vs Kasparov;;0-1;40;2016;Ultimate Blitz Challenge;B90 Sicilian, Najdorf
2368. Kasparov vs So;;½-½;37;2016;Ultimate Blitz Challenge;A13 English
2369. Nakamura vs Kasparov;;½-½;49;2016;Ultimate Blitz Challenge;D70 Neo-Grunfeld Defense
2370. Kasparov vs Caruana;;0-1;34;2016;Ultimate Blitz Challenge;C45 Scotch Game
2371. So vs Kasparov;;½-½;46;2016;Ultimate Blitz Challenge;A41 Queen's Pawn Game (with ...d6)
2372. Kasparov vs Nakamura;;1-0;63;2016;Ultimate Blitz Challenge;C45 Scotch Game
2373. Caruana vs Kasparov;;0-1;37;2016;Ultimate Blitz Challenge;A05 Reti Opening
2374. Kasparov vs Molly Nesham;;1-0;26;2017;MasterClass simultaneous exhibition;B40 Sicilian
2375. Kasparov vs Karjakin;;½-½;44;2017;St. Louis Rapid & Blitz (Rapid);E34 Nimzo-Indian, Classical, Noa Variation
Game;;Result;Moves;Year;Event/Locale;Opening
2376. Nakamura vs Kasparov;;½-½;77;2017;St. Louis Rapid & Blitz (Rapid);D80 Grunfeld
2377. Kasparov vs Dominguez Perez;;½-½;29;2017;St. Louis Rapid & Blitz (Rapid);D50 Queen's Gambit Declined
2378. Kasparov vs Nepomniachtchi;;0-1;37;2017;St. Louis Rapid & Blitz (Rapid);D90 Grunfeld
2379. Anand vs Kasparov;;½-½;31;2017;St. Louis Rapid & Blitz (Rapid);B51 Sicilian, Canal-Sokolsky (Rossolimo) Attack
2380. Aronian vs Kasparov;;½-½;42;2017;St. Louis Rapid & Blitz (Rapid);A45 Queen's Pawn Game
2381. Kasparov vs Navara;;0-1;50;2017;St. Louis Rapid & Blitz (Rapid);B12 Caro-Kann Defense
2382. Kasparov vs Le Quang Liem;;1-0;41;2017;St. Louis Rapid & Blitz (Rapid);E34 Nimzo-Indian, Classical, Noa Variation
2383. Caruana vs Kasparov;;1-0;50;2017;St. Louis Rapid & Blitz (Rapid);B52 Sicilian, Canal-Sokolsky (Rossolimo) Attack
2384. Kasparov vs Karjakin;;½-½;60;2017;St. Louis Rapid & Blitz (Blitz);C33 King's Gambit Accepted
2385. Nepomniachtchi vs Kasparov;;½-½;47;2017;St. Louis Rapid & Blitz (Blitz);B84 Sicilian, Scheveningen
2386. Kasparov vs Caruana;;0-1;40;2017;St. Louis Rapid & Blitz (Blitz);C11 French
2387. Nakamura vs Kasparov;;½-½;71;2017;St. Louis Rapid & Blitz (Blitz);A30 English, Symmetrical
2388. Kasparov vs Le Quang Liem;;0-1;31;2017;St. Louis Rapid & Blitz (Blitz);C45 Scotch Game
2389. Anand vs Kasparov;;½-½;56;2017;St. Louis Rapid & Blitz (Blitz);B31 Sicilian, Rossolimo Variation
2390. Kasparov vs Aronian;;0-1;36;2017;St. Louis Rapid & Blitz (Blitz);E32 Nimzo-Indian, Classical
2391. Kasparov vs Dominguez Perez;;1-0;62;2017;St. Louis Rapid & Blitz (Blitz);C48 Four Knights
2392. Navara vs Kasparov;;½-½;32;2017;St. Louis Rapid & Blitz (Blitz);B90 Sicilian, Najdorf
2393. Karjakin vs Kasparov;;1-0;38;2017;St. Louis Rapid & Blitz (Blitz);A01 Nimzovich-Larsen Attack
2394. Kasparov vs Nepomniachtchi;;½-½;27;2017;St. Louis Rapid & Blitz (Blitz);B51 Sicilian, Canal-Sokolsky (Rossolimo) Attack
