Game;;Result;Moves;Year;Event/Locale;Opening
3195. M Sebag vs Karpov;;½-½;59;2005;Grand Prix d'Echecs de Bordeaux;C53 Giuoco Piano
3196. Karpov vs M Sebag;;½-½;62;2005;Grand Prix d'Echecs de Bordeaux;D15 Queen's Gambit Declined Slav
3197. Karpov vs M Sebag;;1-0;57;2005;Grand Prix d'Echecs de Bordeaux;A28 English
3198. Karpov vs J Chabanon;;1-0;67;2005;Grand Prix d'Echecs de Bordeaux;E11 Bogo-Indian Defense
3199. J Chabanon vs Karpov;;½-½;39;2005;Grand Prix d'Echecs de Bordeaux;E06 Catalan, Closed, 5.Nf3
3200. H Hamdouchi vs Karpov;;1-0;65;2005;Grand Prix d'Echecs de Bordeaux;B12 Caro-Kann Defense
Game;;Result;Moves;Year;Event/Locale;Opening
3201. H Hamdouchi vs Karpov;;1-0;53;2005;Grand Prix d'Echecs de Bordeaux;B12 Caro-Kann Defense
3202. H Hamdouchi vs Karpov;;0-1;38;2005;Grand Prix d'Echecs de Bordeaux;B12 Caro-Kann Defense
3203. Karpov vs H Hamdouchi;;1-0;40;2005;5th Grand Prix d'Echecs de Bordeaux;A40 Queen's Pawn Game
3204. Karpov vs H Hamdouchi;;1-0;31;2005;5th Grand Prix d'Echecs de Bordeaux;A15 English
3205. Navara vs Karpov;;½-½;67;2005;CEZ Chess Trophy , match;B17 Caro-Kann, Steinitz Variation
3206. Karpov vs Navara;;½-½;48;2005;CEZ Chess Trophy , match;A15 English
3207. Korchnoi vs Karpov;;0-1;63;2005;Unzicker's 80th Birthday;E15 Queen's Indian
3208. Karpov vs Unzicker;;½-½;43;2005;Unzicker's 80th Birthday;E39 Nimzo-Indian, Classical, Pirc Variation
3209. Spassky vs Karpov;;½-½;25;2005;Unzicker's 80th Birthday;B17 Caro-Kann, Steinitz Variation
3210. Karpov vs Spassky;;½-½;27;2005;Unzicker's 80th Birthday;D55 Queen's Gambit Declined
3211. Karpov vs Korchnoi;;½-½;42;2005;Unzicker's 80th Birthday;A15 English
3212. Unzicker vs Karpov;;½-½;36;2005;Unzicker's 80th Birthday;E32 Nimzo-Indian, Classical
3213. Karpov vs G Needleman;;0-1;96;2005;Simul;E62 King's Indian, Fianchetto
3214. Karpov vs D Flores;;1-0;40;2005;Buenos Aires sim;E15 Queen's Indian
3215. Karpov vs R Hungaski;;1-0;59;2005;Buenos Aires sim;D45 Queen's Gambit Declined Semi-Slav
3216. V Kosyrev vs Karpov;;½-½;65;2006;Keres Memorial Rapid;E14 Queen's Indian
3217. Karpov vs E Agrest;;1-0;69;2006;Keres Memorial Rapid;D11 Queen's Gambit Declined Slav
3218. V Yemelin vs Karpov;;0-1;29;2006;Keres Memorial Rapid;B14 Caro-Kann, Panov-Botvinnik Attack
3219. Karpov vs Shirov;;1-0;30;2006;Keres Memorial Rapid;D85 Grunfeld
3220. Ivanchuk vs Karpov;;½-½;37;2006;Keres Memorial Rapid;E15 Queen's Indian
3221. Vitiugov vs Karpov;;½-½;33;2006;Keres Memorial Rapid;E12 Queen's Indian
3222. Karpov vs Kasimdzhanov;;½-½;30;2006;Keres Memorial Rapid;D08 Queen's Gambit Declined, Albin Counter Gambit
3223. E Berg vs Karpov;;0-1;49;2006;Keres Memorial Rapid;C43 Petrov, Modern Attack
3224. Karpov vs Gelfand;;½-½;9;2006;Russian Club Cup;D02 Queen's Pawn Game
3225. Zvjaginsev vs Karpov;;½-½;21;2006;Russian Club Cup;E21 Nimzo-Indian, Three Knights
Game;;Result;Moves;Year;Event/Locale;Opening
3226. Karpov vs V Akopian;;0-1;46;2006;Russian Club Cup;D12 Queen's Gambit Declined Slav
3227. Karpov vs Spassky;;½-½;62;2006;Spassky - Karpov Rapid Match;E11 Bogo-Indian Defense
3228. Spassky vs Karpov;;1-0;41;2006;Spassky - Karpov Rapid Match;B17 Caro-Kann, Steinitz Variation
3229. Leko vs Karpov;;½-½;46;2006;Leko - Karpov Match;D27 Queen's Gambit Accepted, Classical
3230. Polgar vs Karpov;;½-½;43;2006;Lichthof Chess Champions;E54 Nimzo-Indian, 4.e3, Gligoric System
3231. Karpov vs Korchnoi;;1-0;85;2006;Lichthof Chess Champions;E11 Bogo-Indian Defense
3232. Kasparov vs Karpov;;½-½;53;2006;Lichthof Chess Champions;E12 Queen's Indian
3233. Karpov vs Polgar;;1-0;22;2006;Lichthof Chess Champions;E71 King's Indian, Makagonov System (5.h3)
3234. Korchnoi vs Karpov;;0-1;52;2006;Lichthof Chess Champions;D26 Queen's Gambit Accepted
3235. Karpov vs Kasparov;;½-½;19;2006;Lichthof Chess Champions;D44 Queen's Gambit Declined Semi-Slav
3236. Leko vs Karpov;;½-½;28;2006;Leko - Karpov Match;B18 Caro-Kann, Classical
3237. Karpov vs Leko;;½-½;30;2006;Leko - Karpov Match;E34 Nimzo-Indian, Classical, Noa Variation
3238. Leko vs Karpov;;1-0;51;2006;Leko - Karpov Match;E15 Queen's Indian
3239. Karpov vs Leko;;½-½;37;2006;Leko - Karpov Match;E37 Nimzo-Indian, Classical
3240. Karpov vs Leko;;½-½;34;2006;Leko - Karpov Match;D47 Queen's Gambit Declined Semi-Slav
3241. Leko vs Karpov;;½-½;64;2006;Leko - Karpov Match;D27 Queen's Gambit Accepted, Classical
3242. Karpov vs Leko;;½-½;56;2006;Leko - Karpov Match;E15 Queen's Indian
3243. Karpov vs Carlsen;;½-½;30;2006;Cap d'Agde;A15 English
3244. Karpov vs X Zhao;;0-1;66;2006;Cap d'Agde;E06 Catalan, Closed, 5.Nf3
3245. Koneru vs Karpov;;1-0;24;2006;Cap d'Agde;D27 Queen's Gambit Accepted, Classical
3246. Karpov vs Bacrot;;1-0;76;2006;Cap d'Agde;D11 Queen's Gambit Declined Slav
3247. A Volokitin vs Karpov;;1-0;70;2006;Cap d'Agde;B12 Caro-Kann Defense
3248. Karpov vs Vachier-Lagrave;;1-0;58;2006;Cap d'Agde;A15 English
3249. A Skripchenko vs Karpov;;0-1;59;2006;Cap d'Agde;B40 Sicilian
3250. Karpov vs G Vescovi;;1-0;42;2006;Guarulhos m rap;D38 Queen's Gambit Declined, Ragozin Variation
Game;;Result;Moves;Year;Event/Locale;Opening
3251. Karpov vs G Vescovi;;½-½;37;2006;Guarulhos m rap;D38 Queen's Gambit Declined, Ragozin Variation
3252. Karpov vs R Bergmann;;1-0;30;2007;Wolfsburg sim;B30 Sicilian
3253. Karpov vs M Marin;;1-0;54;2007;Villa de Canada de Calatrava;A57 Benko Gambit
3254. V Akobian vs Karpov;;½-½;15;2007;Villa de Canada de Calatrava;E15 Queen's Indian
3255. Karpov vs Kogan;;1-0;36;2007;Villa de Canada de Calatrava;E11 Bogo-Indian Defense
3256. Karpov vs Anand;;½-½;28;2007;Villa de Canada de Calatrava;E15 Queen's Indian
3257. Zubov vs Karpov;;½-½;17;2007;Villa de Canada de Calatrava;A46 Queen's Pawn Game
3258. E Ubilava vs Karpov;;½-½;36;2007;Villa de Canada de Calatrava;E06 Catalan, Closed, 5.Nf3
3259. Karpov vs K Miton;;½-½;24;2007;Villa de Canada de Calatrava;E70 King's Indian
3260. Karpov vs Grischuk;;½-½;9;2007;Russian Team Championship;D11 Queen's Gambit Declined Slav
3261. K Miton vs Karpov;;½-½;16;2007;Russian Team Championship;C92 Ruy Lopez, Closed
3262. Karpov vs A Timofeev;;½-½;35;2007;Russian Team Championship;D85 Grunfeld
3263. Karpov vs P Nikolic;;½-½;75;2007;Gorenje 2007 Tournament;C84 Ruy Lopez, Closed
3264. Karpov vs I Ivanisevic;;½-½;19;2007;Gorenje 2007 Tournament;E10 Queen's Pawn Game
3265. S Atalik vs Karpov;;½-½;32;2007;Gorenje 2007 Tournament;E15 Queen's Indian
3266. Karpov vs K Georgiev;;1-0;62;2007;Gorenje 2007 Tournament;E37 Nimzo-Indian, Classical
3267. V Iordachescu vs Karpov;;0-1;43;2007;Gorenje 2007 Tournament;C78 Ruy Lopez
3268. Karpov vs Damljanovic;;½-½;21;2007;Gorenje 2007 Tournament;E61 King's Indian
3269. M Roiz vs Karpov;;1-0;44;2007;Gorenje 2007 Tournament;E37 Nimzo-Indian, Classical
3270. Karpov vs M Stojanovic;;1-0;25;2007;Gorenje 2007 Tournament;C10 French
3271. D Pavasovic vs Karpov;;½-½;10;2007;Gorenje 2007 Tournament;E54 Nimzo-Indian, 4.e3, Gligoric System
3272. Karpov vs H Hamdouchi;;1-0;51;2007;Corsica Masters;A56 Benoni Defense
3273. H Hamdouchi vs Karpov;;0-1;35;2007;Corsica Masters;C92 Ruy Lopez, Closed
3274. Karpov vs N Guliyev;;1-0;37;2007;Corsica Masters;D30 Queen's Gambit Declined
3275. N Guliyev vs Karpov;;0-1;64;2007;Corsica Masters;C92 Ruy Lopez, Closed
Game;;Result;Moves;Year;Event/Locale;Opening
3276. Kasimdzhanov vs Karpov;;1-0;55;2007;Corsica Masters;E15 Queen's Indian
3277. Karpov vs Kasimdzhanov;;1-0;34;2007;Corsica Masters;B13 Caro-Kann, Exchange
3278. Karpov vs Kasimdzhanov;;0-1;31;2007;Corsica Masters;D30 Queen's Gambit Declined
3279. Kasimdzhanov vs Karpov;;1-0;43;2007;Corsica Masters;E15 Queen's Indian
3280. Karpov vs Topalov;;0-1;48;2007;Liga de Campeones;E36 Nimzo-Indian, Classical
3281. Polgar vs Karpov;;½-½;48;2007;Liga de Campeones;C83 Ruy Lopez, Open
3282. Karpov vs Ponomariov;;0-1;37;2007;Liga de Campeones;D12 Queen's Gambit Declined Slav
3283. Nisipeanu vs Karpov;;½-½;27;2007;Liga de Campeones;C42 Petrov Defense
3284. Karpov vs Kasimdzhanov;;½-½;23;2007;Liga de Campeones;E71 King's Indian, Makagonov System (5.h3)
3285. Topalov vs Karpov;;½-½;53;2007;Liga de Campeones;E21 Nimzo-Indian, Three Knights
3286. Karpov vs Polgar;;0-1;43;2007;Liga de Campeones;E17 Queen's Indian
3287. Ponomariov vs Karpov;;½-½;29;2007;Liga de Campeones;D37 Queen's Gambit Declined
3288. Kasimdzhanov vs Karpov;;1-0;33;2007;Liga de Campeones;E37 Nimzo-Indian, Classical
3289. Karpov vs Nisipeanu;;½-½;22;2007;Liga de Campeones;A13 English
3290. Rublevsky vs Karpov;;1-0;29;2007;World Blitz Championship;C42 Petrov Defense
3291. Karpov vs Bacrot;;1-0;21;2007;World Blitz Championship;A55 Old Indian, Main line
3292. Ponomariov vs Karpov;;1-0;45;2007;World Blitz Championship;D37 Queen's Gambit Declined
3293. Adams vs Karpov;;1-0;38;2007;World Blitz Championship;C86 Ruy Lopez, Worrall Attack
3294. Karpov vs Mamedyarov;;½-½;38;2007;World Blitz Championship;C68 Ruy Lopez, Exchange
3295. Gelfand vs Karpov;;½-½;25;2007;World Blitz Championship;E04 Catalan, Open, 5.Nf3
3296. Karpov vs A Korotylev;;½-½;31;2007;World Blitz Championship;E71 King's Indian, Makagonov System (5.h3)
3297. Ivanchuk vs Karpov;;1-0;38;2007;World Blitz Championship;D37 Queen's Gambit Declined
3298. Karpov vs Carlsen;;0-1;92;2007;World Blitz Championship;E15 Queen's Indian
3299. Morozevich vs Karpov;;1-0;33;2007;World Blitz Championship;A07 King's Indian Attack
3300. Karpov vs Shirov;;½-½;62;2007;World Blitz Championship;D85 Grunfeld
Game;;Result;Moves;Year;Event/Locale;Opening
3301. Leko vs Karpov;;1-0;44;2007;World Blitz Championship;E04 Catalan, Open, 5.Nf3
3302. Karpov vs Dreev;;1-0;47;2007;World Blitz Championship;D12 Queen's Gambit Declined Slav
3303. Grischuk vs Karpov;;½-½;46;2007;World Blitz Championship;D58 Queen's Gambit Declined, Tartakower (Makagonov-Bondarevsky) Syst
3304. Karpov vs Anand;;0-1;30;2007;World Blitz Championship;E71 King's Indian, Makagonov System (5.h3)
3305. Kasimdzhanov vs Karpov;;½-½;31;2007;World Blitz Championship;E37 Nimzo-Indian, Classical
3306. Karpov vs B Savchenko;;0-1;25;2007;World Blitz Championship;A04 Reti Opening
3307. Kamsky vs Karpov;;1-0;27;2007;World Blitz Championship;A46 Queen's Pawn Game
3308. Karpov vs Kramnik;;½-½;41;2007;World Blitz Championship;D45 Queen's Gambit Declined Semi-Slav
3309. Karpov vs Rublevsky;;½-½;30;2007;World Blitz Championship;D11 Queen's Gambit Declined Slav
3310. Bacrot vs Karpov;;0-1;41;2007;World Blitz Championship;E21 Nimzo-Indian, Three Knights
3311. Karpov vs Ponomariov;;1-0;64;2007;World Blitz Championship;D85 Grunfeld
3312. Karpov vs Adams;;0-1;56;2007;World Blitz Championship;E17 Queen's Indian
3313. Mamedyarov vs Karpov;;0-1;33;2007;World Blitz Championship;A01 Nimzovich-Larsen Attack
3314. Karpov vs Gelfand;;1-0;48;2007;World Blitz Championship;E32 Nimzo-Indian, Classical
3315. A Korotylev vs Karpov;;1-0;26;2007;World Blitz Championship;A46 Queen's Pawn Game
3316. Karpov vs Ivanchuk;;0-1;36;2007;World Blitz Championship;E32 Nimzo-Indian, Classical
3317. Carlsen vs Karpov;;1-0;36;2007;World Blitz Championship;C42 Petrov Defense
3318. Karpov vs Morozevich;;0-1;28;2007;World Blitz Championship;D11 Queen's Gambit Declined Slav
3319. Karpov vs Leko;;½-½;59;2007;World Blitz Championship;E32 Nimzo-Indian, Classical
3320. Dreev vs Karpov;;0-1;69;2007;World Blitz Championship;D37 Queen's Gambit Declined
3321. Karpov vs Grischuk;;1-0;48;2007;World Blitz Championship;E32 Nimzo-Indian, Classical
3322. Anand vs Karpov;;½-½;66;2007;World Blitz Championship;D58 Queen's Gambit Declined, Tartakower (Makagonov-Bondarevsky) Syst
3323. Karpov vs Kasimdzhanov;;½-½;32;2007;World Blitz Championship;E71 King's Indian, Makagonov System (5.h3)
3324. B Savchenko vs Karpov;;1-0;34;2007;World Blitz Championship;B12 Caro-Kann Defense
3325. Karpov vs Kamsky;;½-½;63;2007;World Blitz Championship;D12 Queen's Gambit Declined Slav
Game;;Result;Moves;Year;Event/Locale;Opening
3326. Kramnik vs Karpov;;1-0;32;2007;World Blitz Championship;A46 Queen's Pawn Game
3327. Shirov vs Karpov;;1-0;62;2007;World Blitz Championship;C92 Ruy Lopez, Closed
3328. Karpov vs D Andreikin;;½-½;49;2008;Russian Team Championship;A70 Benoni, Classical with 7.Nf3
3329. Morozevich vs Karpov;;1-0;110;2008;Russian Team Championship;C45 Scotch Game
3330. Karpov vs Efimenko;;½-½;57;2008;Russian Team Championship;E71 King's Indian, Makagonov System (5.h3)
3331. Ponomariov vs Karpov;;½-½;105;2008;Pivdenny Bank Chess Cup;D37 Queen's Gambit Declined
3332. Karpov vs P Tregubov;;0-1;54;2008;Pivdenny Bank Chess Cup;A37 English, Symmetrical
3333. Golubev vs Karpov;;½-½;26;2008;Pivdenny Bank Chess Cup;C47 Four Knights
3334. Karpov vs Y Drozdovskij;;½-½;87;2008;Pivdenny Bank Chess Cup;C10 French
3335. Gelfand vs Karpov;;1-0;53;2008;Pivdenny Bank Chess Cup;E32 Nimzo-Indian, Classical
3336. V Beim vs Karpov;;0-1;58;2008;Pivdenny Bank Chess Cup;A45 Queen's Pawn Game
3337. Karpov vs Korchnoi;;1-0;19;2008;Pivdenny Bank Chess Cup;E32 Nimzo-Indian, Classical
3338. Karpov vs Ponomariov;;1-0;44;2008;Pivdenny Bank Chess Cup;D12 Queen's Gambit Declined Slav
3339. P Tregubov vs Karpov;;½-½;33;2008;Pivdenny Bank Chess Cup;D37 Queen's Gambit Declined
3340. Karpov vs Golubev;;1-0;34;2008;Pivdenny Bank Chess Cup;E71 King's Indian, Makagonov System (5.h3)
3341. Y Drozdovskij vs Karpov;;½-½;27;2008;Pivdenny Bank Chess Cup;E32 Nimzo-Indian, Classical
3342. Karpov vs Gelfand;;½-½;21;2008;Pivdenny Bank Chess Cup;D30 Queen's Gambit Declined
3343. Karpov vs V Beim;;1-0;22;2008;Pivdenny Bank Chess Cup;A89 Dutch, Leningrad, Main Variation with Nc6
3344. Korchnoi vs Karpov;;½-½;34;2008;Pivdenny Bank Chess Cup;E40 Nimzo-Indian, 4.e3
3345. Karpov vs Gelfand;;1-0;44;2008;Tal Memorial (Blitz);D30 Queen's Gambit Declined
3346. Grischuk vs Karpov;;½-½;34;2008;Tal Memorial (Blitz);E06 Catalan, Closed, 5.Nf3
3347. Karpov vs Morozevich;;0-1;12;2008;Tal Memorial (Blitz);D82 Grunfeld, 4.Bf4
3348. Mamedyarov vs Karpov;;1-0;33;2008;Tal Memorial (Blitz);E20 Nimzo-Indian
3349. Karpov vs Kamsky;;1-0;33;2008;Tal Memorial (Blitz);D12 Queen's Gambit Declined Slav
3350. Leko vs Karpov;;½-½;23;2008;Tal Memorial (Blitz);E15 Queen's Indian
Game;;Result;Moves;Year;Event/Locale;Opening
3351. Karpov vs Kramnik;;0-1;46;2008;Tal Memorial (Blitz);D12 Queen's Gambit Declined Slav
3352. B Grachev vs Karpov;;0-1;52;2008;Tal Memorial (Blitz);A46 Queen's Pawn Game
3353. Karpov vs Ponomariov;;0-1;49;2008;Tal Memorial (Blitz);A42 Modern Defense, Averbakh System
3354. Svidler vs Karpov;;½-½;30;2008;Tal Memorial (Blitz);B12 Caro-Kann Defense
3355. Karpov vs E Alekseev;;1-0;41;2008;Tal Memorial (Blitz);E32 Nimzo-Indian, Classical
3356. Karjakin vs Karpov;;1-0;62;2008;Tal Memorial (Blitz);E15 Queen's Indian
3357. Carlsen vs Karpov;;1-0;27;2008;Tal Memorial (Blitz);E15 Queen's Indian
3358. Karpov vs Ivanchuk;;½-½;32;2008;Tal Memorial (Blitz);E32 Nimzo-Indian, Classical
3359. Karpov vs Tkachiev;;1-0;31;2008;Tal Memorial (Blitz);D25 Queen's Gambit Accepted
3360. Movsesian vs Karpov;;0-1;40;2008;Tal Memorial (Blitz);B12 Caro-Kann Defense
3361. Gelfand vs Karpov;;1-0;28;2008;Tal Memorial (Blitz);E15 Queen's Indian
3362. Karpov vs Grischuk;;1-0;43;2008;Tal Memorial (Blitz);D30 Queen's Gambit Declined
3363. Morozevich vs Karpov;;1-0;33;2008;Tal Memorial (Blitz);E32 Nimzo-Indian, Classical
3364. Karpov vs Mamedyarov;;1-0;29;2008;Tal Memorial (Blitz);E32 Nimzo-Indian, Classical
3365. Kamsky vs Karpov;;1-0;47;2008;Tal Memorial (Blitz);A46 Queen's Pawn Game
3366. Karpov vs Leko;;½-½;34;2008;Tal Memorial (Blitz);C50 Giuoco Piano
3367. Kramnik vs Karpov;;1-0;24;2008;Tal Memorial (Blitz);A46 Queen's Pawn Game
3368. Karpov vs B Grachev;;½-½;60;2008;Tal Memorial (Blitz);D30 Queen's Gambit Declined
3369. Ponomariov vs Karpov;;1-0;56;2008;Tal Memorial (Blitz);B18 Caro-Kann, Classical
3370. Karpov vs Svidler;;0-1;36;2008;Tal Memorial (Blitz);D82 Grunfeld, 4.Bf4
3371. E Alekseev vs Karpov;;0-1;31;2008;Tal Memorial (Blitz);B12 Caro-Kann Defense
3372. Karpov vs Karjakin;;0-1;30;2008;Tal Memorial (Blitz);D11 Queen's Gambit Declined Slav
3373. Eljanov vs Karpov;;1-0;38;2008;Tal Memorial (Blitz);E32 Nimzo-Indian, Classical
3374. Karpov vs Carlsen;;0-1;48;2008;Tal Memorial (Blitz);D12 Queen's Gambit Declined Slav
3375. Ivanchuk vs Karpov;;1-0;51;2008;Tal Memorial (Blitz);D37 Queen's Gambit Declined
Game;;Result;Moves;Year;Event/Locale;Opening
3376. Tkachiev vs Karpov;;0-1;51;2008;Tal Memorial (Blitz);E54 Nimzo-Indian, 4.e3, Gligoric System
3377. Karpov vs Movsesian;;1-0;61;2008;Tal Memorial (Blitz);E00 Queen's Pawn Game
3378. Y Hou vs Karpov;;½-½;62;2008;Cap d'Agde;C92 Ruy Lopez, Closed
3379. Karpov vs Radjabov;;½-½;36;2008;Cap d'Agde;E69 King's Indian, Fianchetto, Classical Main line
3380. S Feller vs Karpov;;0-1;53;2008;Cap d'Agde;D31 Queen's Gambit Declined
3381. Koneru vs Karpov;;½-½;74;2008;Cap d'Agde;D31 Queen's Gambit Declined
3382. Karpov vs Nakamura;;0-1;53;2008;Cap d'Agde;A80 Dutch
3383. Karpov vs Y Hou;;1-0;69;2008;Cap d'Agde;E37 Nimzo-Indian, Classical
3384. Y Hou vs Karpov;;1-0;50;2008;Cap d'Agde;C53 Giuoco Piano
3385. Karpov vs Y Hou;;1-0;42;2008;Cap d'Agde;E32 Nimzo-Indian, Classical
3386. Y Hou vs Karpov;;0-1;36;2008;Cap d'Agde;C53 Giuoco Piano
3387. Karpov vs Carlsen;;½-½;24;2008;Cap d'Agde;E37 Nimzo-Indian, Classical
3388. Caruana vs Karpov;;0-1;67;2008;Cap d'Agde;C92 Ruy Lopez, Closed
3389. Karpov vs Caruana;;0-1;73;2008;Cap d'Agde;E39 Nimzo-Indian, Classical, Pirc Variation
3390. Karpov vs Caruana;;½-½;29;2008;Cap d'Agde;D12 Queen's Gambit Declined Slav
3391. Caruana vs Karpov;;½-½;43;2008;Cap d'Agde;C92 Ruy Lopez, Closed
3392. Karpov vs Caruana;;½-½;39;2008;Cap d'Agde;D12 Queen's Gambit Declined Slav
3393. Caruana vs Karpov;;0-1;66;2008;Cap d'Agde;C92 Ruy Lopez, Closed
3394. Nakamura vs Karpov;;½-½;13;2008;Cap d'Agde;E06 Catalan, Closed, 5.Nf3
3395. Karpov vs Nakamura;;½-½;41;2008;Cap d'Agde;D47 Queen's Gambit Declined Semi-Slav
3396. J Jackova vs Karpov;;1-0;22;2008;Snowdrops and Old-hands;B43 Sicilian, Kan, 5.Nc3
3397. Karpov vs Cmilyte;;1-0;62;2008;Snowdrops and Old-hands;D85 Grunfeld
3398. A Ushenina vs Karpov;;½-½;32;2008;Snowdrops and Old-hands;D37 Queen's Gambit Declined
3399. Karpov vs K Nemcova;;1-0;42;2008;Snowdrops and Old-hands;D30 Queen's Gambit Declined
3400. Karpov vs J Jackova;;1-0;27;2008;Snowdrops and Old-hands;E32 Nimzo-Indian, Classical
Game;;Result;Moves;Year;Event/Locale;Opening
3401. Cmilyte vs Karpov;;½-½;31;2008;Snowdrops and Old-hands;E06 Catalan, Closed, 5.Nf3
3402. Karpov vs A Ushenina;;1-0;52;2008;Snowdrops and Old-hands;D30 Queen's Gambit Declined
3403. K Nemcova vs Karpov;;½-½;31;2008;Snowdrops and Old-hands;B12 Caro-Kann Defense
3404. Karpov vs E Ghaem Maghami;;1-0;42;2009;Mate of the King;E32 Nimzo-Indian, Classical
3405. E Ghaem Maghami vs Karpov;;1-0;91;2009;Mate of the King;E54 Nimzo-Indian, 4.e3, Gligoric System
3406. Karpov vs E Ghaem Maghami;;½-½;44;2009;Mate of the King;E36 Nimzo-Indian, Classical
3407. E Ghaem Maghami vs Karpov;;½-½;32;2009;Mate of the King;E54 Nimzo-Indian, 4.e3, Gligoric System
3408. E Ghaem Maghami vs Karpov;;0-1;29;2009;Mate of the King (Rapid);E54 Nimzo-Indian, 4.e3, Gligoric System
3409. Karpov vs E Ghaem Maghami;;0-1;48;2009;Mate of the King (Rapid);E36 Nimzo-Indian, Classical
3410. E Ghaem Maghami vs Karpov;;1-0;38;2009;Mate of the King (Rapid);E54 Nimzo-Indian, 4.e3, Gligoric System
3411. Karpov vs E Ghaem Maghami;;1-0;43;2009;Mate of the King (Rapid);E36 Nimzo-Indian, Classical
3412. Karpov vs E Ghaem Maghami;;0-1;75;2009;Mate of the King (Blitz);E32 Nimzo-Indian, Classical
3413. E Ghaem Maghami vs Karpov;;0-1;34;2009;Mate of the King (Blitz);E54 Nimzo-Indian, 4.e3, Gligoric System
3414. Karpov vs E Ghaem Maghami;;0-1;56;2009;Mate of the King (Blitz);E32 Nimzo-Indian, Classical
3415. E Ghaem Maghami vs Karpov;;1-0;40;2009;Mate of the King (Blitz);B10 Caro-Kann
3416. Karpov vs E Ghaem Maghami;;½-½;46;2009;Mate of the King (Blitz);E32 Nimzo-Indian, Classical
3417. E Ghaem Maghami vs Karpov;;0-1;68;2009;Mate of the King (Blitz);E54 Nimzo-Indian, 4.e3, Gligoric System
3418. E Ghaem Maghami vs Karpov;;½-½;64;2009;Mate of the King (Blitz);E34 Nimzo-Indian, Classical, Noa Variation
3419. E Ghaem Maghami vs Karpov;;½-½;51;2009;Mate of the King (Blitz);A28 English
3420. Karpov vs E Ghaem Maghami;;0-1;37;2009;Mate of the King (Blitz);E32 Nimzo-Indian, Classical
3421. E Ghaem Maghami vs Karpov;;0-1;36;2009;Mate of the King (Blitz);E06 Catalan, Closed, 5.Nf3
3422. Karpov vs E Ghaem Maghami;;0-1;37;2009;Mate of the King (Blitz);E32 Nimzo-Indian, Classical
3423. E Ghaem Maghami vs Karpov;;0-1;70;2009;Mate of the King (Blitz);A14 English
3424. Karpov vs Svidler;;½-½;40;2009;ACP World Rapid Cup;E60 King's Indian Defense
3425. Svidler vs Karpov;;½-½;60;2009;ACP World Rapid Cup;B56 Sicilian
Game;;Result;Moves;Year;Event/Locale;Opening
3426. Svidler vs Karpov;;1-0;21;2009;ACP World Rapid Cup;B42 Sicilian, Kan
3427. Karpov vs Svidler;;½-½;64;2009;ACP World Rapid Cup;D91 Grunfeld, 5.Bg5
3428. Nakamura vs Karpov;;1-0;65;2009;Donostia Chess Festival;D37 Queen's Gambit Declined
3429. Karpov vs Ponomariov;;½-½;52;2009;Donostia Chess Festival;D85 Grunfeld
3430. Vachier-Lagrave vs Karpov;;1-0;37;2009;Donostia Chess Festival;C42 Petrov Defense
3431. Karpov vs Granda Zuniga;;½-½;58;2009;Donostia Chess Festival;D20 Queen's Gambit Accepted
3432. Svidler vs Karpov;;1-0;35;2009;Donostia Chess Festival;C43 Petrov, Modern Attack
3433. Karpov vs Movsesian;;0-1;38;2009;Donostia Chess Festival;D12 Queen's Gambit Declined Slav
3434. F Vallejo Pons vs Karpov;;1-0;59;2009;Donostia Chess Festival;B12 Caro-Kann Defense
3435. Karpov vs Kasimdzhanov;;0-1;62;2009;Donostia Chess Festival;D47 Queen's Gambit Declined Semi-Slav
